track_id,track_name,artist_s__name,artist_count,release_date,in_spotify_playlists,in_spotify_charts,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts_moda,total_playlists,streams_int,bpm,danceability__,valence__,energy__,acousticness__,instrumentalness__,liveness__,speechiness__,mode,quartiles_streams,streams_classification,bpm_classification,danceability_classification,valence_classification,energy_classification,acousticness_classification,instrumentalness_classification,liveness_classification,speechiness_classification,spotify_playlists_classification,spotify_charts_classification,apple_playlists_classification,apple_charts_classification,deezer_playlists_classification,deezer_charts_classification,shazam_charts_classification,total_playlists_classification
5409588,NUMB,"MARSHMELLO, KHALID",2,10/06/2022,3879,2,107,76,86,1,9,4051,295307001,120,91,63,77,12,1,10,5,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
3341212,PARTY,"BAD BUNNY, RAUW ALEJANDRO",2,06/05/2022,3185,4,38,64,37,3,36,3259,614555082,97,83,47,80,2,0,24,9,Major,3,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo
2346155,LEAVE BEFORE YOU LOVE ME (WITH JONAS BROTHERS),"MARSHMELLO, JONAS BROTHERS",2,28/04/2021,4893,4,143,24,110,0,70,5113,651732901,120,72,67,72,0,0,13,4,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo
5406019,FAMILY TIES (WITH KENDRICK LAMAR),"KENDRICK LAMAR, BABY KEEM",2,27/08/2021,6308,5,114,15,63,0,2,6434,560222750,134,71,14,61,1,0,23,33,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto
7158907,SIEMPRE PENDIENTES,"PESO PLUMA, LUIS R CONRIQUEZ",2,15/08/2022,685,5,15,79,4,2,0,693,295152154,136,77,71,75,33,1,13,4,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6599493,FAIR TRADE (WITH TRAVIS SCOTT),"DRAKE, TRAVIS SCOTT",2,03/09/2021,5403,6,118,116,96,0,3,5595,593917618,168,67,29,47,5,0,22,26,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo
1001428,THE MOTTO,"TISTO, AVA",2,04/11/2021,9151,6,240,107,268,0,5,9687,656013912,118,75,46,76,3,0,9,4,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
3122686,LA CORRIENTE,"TONY DIZE, BAD BUNNY",2,06/05/2022,1796,8,8,25,18,1,0,1832,479655659,196,66,58,79,23,0,22,20,Minor,3,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5937798,TE FELICITO,"SHAKIRA, RAUW ALEJANDRO",2,21/04/2022,4796,9,124,66,212,13,1,5220,606361689,174,70,57,64,23,0,8,32,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo
5111873,VOLV,"AVENTURA, BAD BUNNY",2,03/08/2021,5375,10,138,24,133,0,1,5641,673801126,176,73,79,86,42,0,7,18,Major,3,Baixo,Alto,Baixo,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
6794169,CH Y LA PIZZA,"FUERZA REGIDA, NATANAEL CANO",2,01/12/2022,536,10,10,72,8,3,14,552,288101651,149,66,85,60,40,0,14,13,Major,3,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
5405010,MISS YOU,"ROBIN SCHULZ, OLIVER TREE",2,05/08/2022,5730,10,108,16,197,3,165,6124,497225336,145,59,20,74,1,0,15,5,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Alto,Alto
5526636,PUNTO 40,"BABY RASTA, RAUW ALEJANDRO",2,22/09/2022,3006,12,54,32,66,2,0,3138,304079786,107,87,20,83,0,4,31,9,Major,3,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3380441,BELLY DANCER,"BYOR, IMANBEK",2,18/02/2022,5115,13,109,38,301,1,33,5717,383835984,122,85,42,80,6,0,17,14,Major,3,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo
2468227,GAT,"MALDY, KAROL G",2,25/08/2022,3328,13,39,50,57,3,1,3442,322336177,93,63,34,86,26,0,21,39,Minor,3,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
5031236,BESOS MOJA2,"WISIN & YANDEL, ROSAL",2,29/09/2022,2460,13,53,7,56,3,1,2572,309483971,94,74,64,73,6,0,10,6,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
4238748,SUPERMAN,"EMINEM, DINA RAE",2,26/05/2002,7615,14,18,51,1005,0,0,9625,655466831,130,80,64,76,2,0,20,6,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto
5836808,FIN DE SEMANA,"OSCAR MAYDON, JUNIOR H",2,13/01/2023,592,14,11,84,6,1,30,604,307370144,98,70,37,54,6,0,9,8,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1912112,I LIKE YOU (A HAPPIER SONG) (WITH DOJA CAT),"POST MALONE, DOJA CAT",2,03/06/2022,5281,14,94,21,80,15,38,5441,609293408,101,74,43,69,12,0,12,7,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Alto,Baixo
1910640,MONOTON,"OZUNA, SHAKIRA",2,19/10/2022,3645,15,118,34,150,4,19,3945,380726517,132,87,82,70,42,0,21,5,Minor,3,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo
1027228,MIN,"TINI, MARIA BECERRA",2,29/04/2021,3406,16,61,23,70,1,0,3546,596152090,92,85,92,54,16,0,29,7,Major,3,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
5555264,SUNROOF,"NICKY YOURE, DAZY",2,03/12/2021,3741,17,156,35,110,19,0,3961,652704649,131,77,84,71,35,0,15,4,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo
7368008,MOTH TO A FLAME (WITH THE WEEKND),"THE WEEKND, SWEDISH HOUSE MAFIA",2,22/10/2021,7495,17,114,172,284,2,0,8063,611994237,120,56,16,67,0,0,11,4,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Alto,Alto,Alto,Baixo,Alto
4604858,RICH FLEX,"DRAKE, 21 SAVAGE",2,04/11/2022,4657,18,84,84,42,0,23,4741,573633020,153,56,42,52,5,0,36,24,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4662762,TAROT,"BAD BUNNY, JHAY CORTEZ",2,06/05/2022,2482,20,27,77,22,2,0,2526,608228647,114,80,42,68,2,0,66,4,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4031115,BEBE DAME,"FUERZA REGIDA, GRUPO FRONTERA",2,16/12/2022,849,22,27,129,21,7,111,891,367316268,157,54,75,60,30,0,7,5,Major,3,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
3595953,EL AZUL,"JUNIOR H, PESO PLUMA",2,10/02/2023,692,25,10,107,6,3,62,704,354495408,144,56,84,65,23,0,10,6,Minor,3,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
3608552,ESCAPISM.,"RAYE, 070 SHAKE",2,12/10/2022,5129,25,116,84,114,18,348,5357,532336353,96,54,25,74,14,0,9,11,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Alto,Baixo
7143216,PRC,"NATANAEL CANO, PESO PLUMA",2,23/01/2023,961,26,19,143,10,6,15,981,436027885,138,78,89,83,10,0,12,5,Minor,3,Baixo,Baixo,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo
3007244,JIMMY COOKS (FEAT. 21 SAVAGE),"DRAKE, 21 SAVAGE",2,17/06/2022,5871,27,81,121,58,1,34,5987,618885532,163,54,40,67,0,0,9,17,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo
8399372,FERRARI,"JAMES HYPE, MIGGY DELA ROSA",2,14/03/2022,7758,28,173,79,175,0,168,8108,462791599,125,84,70,69,1,0,5,5,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Alto,Alto
2339996,GATO DE NOCHE,"NENGO FLOW, BAD BUNNY",2,22/12/2022,2651,30,21,55,32,3,0,2715,304118600,94,89,61,66,17,0,36,16,Major,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
7910702,STARGIRL INTERLUDE,"THE WEEKND, LANA DEL REY",2,24/11/2016,1275,32,13,8,5,0,1,1285,611700552,90,59,52,48,38,5,10,11,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1443757,LA JUMPA,"ARCANGEL, BAD BUNNY",2,30/11/2022,3794,34,47,77,53,10,8,3900,538115192,123,71,58,70,30,0,32,19,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
7402588,LA INOCENTE,"FEID, MORA",2,01/04/2022,2598,37,28,57,43,8,85,2684,477033549,92,76,46,79,31,0,7,6,Minor,3,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
2415106,YANDEL 150,"YANDEL, FEID",2,20/12/2022,3618,38,47,74,80,14,194,3778,585695368,168,78,58,73,5,0,10,7,Minor,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo
1197669,UN X100TO,"BAD BUNNY, GRUPO FRONTERA",2,17/04/2023,2876,40,41,205,54,12,251,2984,505671438,83,57,56,72,23,0,27,5,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
6456333,CLASSY 101,"FEID, YOUNG MIKO",2,31/03/2023,2610,40,43,100,54,14,187,2718,335222234,100,86,67,66,14,0,12,16,Major,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
5586506,LA BEBE - REMIX,"PESO PLUMA, YNG LVCAS",2,17/03/2023,2953,44,49,110,66,13,339,3085,553634067,170,81,56,48,21,0,8,33,Minor,3,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo
6230777,DIE FOR YOU - REMIX,"ARIANA GRANDE, THE WEEKND",2,24/02/2023,3408,47,87,86,74,1,16,3556,518745108,67,53,50,53,23,0,44,7,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
4439384,SMOKIN OUT THE WINDOW,"BRUNO MARS, ANDERSON .PAAK, SILK SONIC",3,05/11/2021,4963,0,63,40,76,0,0,5115,383550148,82,63,85,62,6,0,35,4,Major,3,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2828618,CALIFORNIA LOVE - ORIGINAL VERSION (EXPLICIT),"DR. DRE, 2PAC, ROGER",3,28/12/1995,18773,0,128,17,1663,0,0,22099,579395142,92,77,76,84,3,0,38,4,Major,3,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
6195210,WAY 2 SEXY (WITH FUTURE & YOUNG THUG),"DRAKE, FUTURE, YOUNG THUG",3,03/09/2021,5481,0,144,30,86,0,0,5653,489945871,136,80,33,60,0,0,32,14,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
4666772,KNIFE TALK (WITH 21 SAVAGE FT. PROJECT PAT),"DRAKE, PROJECT PAT, 21 SAVAGE",3,03/09/2021,5199,0,45,43,45,0,3,5289,594482982,146,85,22,37,13,0,7,30,Minor,3,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
8454029,AM REMIX,"J BALVIN, NIO GARCIA, BAD BUNNY",3,24/06/2021,6556,0,93,5,67,1,0,6690,528544703,172,74,79,66,11,0,8,16,Minor,3,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto
4727736,BETTER DAYS (NEIKED X MAE MULLER X POLO G),"NEIKED, MAE MULLER, POLO G",3,24/09/2021,4091,0,105,2,73,13,1,4237,421040617,110,72,67,68,0,0,14,4,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo
2079388,MEET ME AT OUR SPOT,"THE ANXIETY, WILLOW, TYLER COLE",3,13/03/2020,6734,0,47,14,90,0,1,6914,530511203,95,77,40,47,2,0,9,3,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto
1582892,PUSHIN P (FEAT. YOUNG THUG),"YOUNG THUG, FUTURE, GUNNA",3,07/01/2022,3517,0,54,28,43,0,0,3603,311395144,78,77,49,42,1,1,13,19,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
6352056,NOSTL,"CHRIS BROWN, RVSSIAN, RAUW ALEJANDRO",3,08/09/2021,2780,2,86,76,59,0,16,2898,436695353,98,73,60,85,17,0,24,5,Minor,3,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
2816072,EXCUSES,"INTENSE, AP DHILLON, GURINDER GILL",3,24/07/2020,272,4,7,21,2,0,0,276,327498031,95,84,49,72,8,0,15,8,Minor,3,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
3393833,THUNDER,"PREZIOSO, GABRY PONTE, LUM!X",3,07/05/2021,4846,10,54,16,259,0,13,5364,422691058,101,67,40,90,3,0,34,6,Major,3,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo
3827734,WAIT FOR U (FEAT. DRAKE & TEMS),"DRAKE, FUTURE, TEMS",3,27/04/2022,5491,14,128,84,75,0,35,5641,556585270,83,46,34,64,31,0,7,34,Major,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo
3512881,SUPERHERO (HEROES & VILLAINS) [WITH FUTURE & CHRIS BROWN],"FUTURE, CHRIS BROWN, METRO BOOMIN",3,02/12/2022,2959,16,41,69,38,0,36,3035,401036314,117,72,45,59,14,0,20,21,Minor,3,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo
8123858,AMG,"NATANAEL CANO, GABITO BALLESTEROS, PESO PLUMA",3,24/11/2022,995,19,12,117,9,5,3,1013,463564958,136,77,79,73,15,0,27,10,Minor,3,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo
2011518,VOLANDO - REMIX,"SECH, BAD BUNNY, MORA",3,08/07/2021,3272,19,101,34,70,1,2,3412,610045621,154,66,63,69,21,0,11,7,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo
4978027,DREAMERS [MUSIC FROM THE FIFA WORLD CUP QATAR 2022 OFFICIAL SOUNDTRACK],"BTS, JUNG KOOK, FIFA SOUND",3,20/11/2022,889,20,11,78,35,0,21,959,323358833,115,71,34,88,16,0,44,4,Major,3,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1035366,LOKERA,"BRRAY, RAUW ALEJANDRO, LYANNO",3,25/07/2022,3301,30,72,64,64,6,3,3429,471819764,102,83,58,83,21,0,10,5,Minor,3,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo
1513475,OUT OUT (FEAT. CHARLI XCX & SAWEETIE),"CHARLI XCX, JAX JONES, JOEL CORRY, SAWEETIE",4,13/08/2021,6890,0,122,11,201,0,1,7292,427486004,124,79,79,84,2,0,5,5,Minor,3,Baixo,Baixo,Alto,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
2148200,HAPPY XMAS (WAR IS OVER),"JOHN LENNON, THE HARLEM COMMUNITY CHOIR, THE PLASTIC ONO BAND, YOKO ONO",4,01/12/1971,10829,0,130,1,390,0,0,11609,460492795,147,33,39,61,32,0,77,3,Major,3,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
7220913,LA LLEVO AL CIELO (FT. ENGO F,"NENGO FLOW, ANUEL AA, CHRIS JEDI, CHENCHO CORLEONE",4,20/05/2022,3559,3,36,1,31,0,1,3621,333146475,170,80,77,85,11,0,17,14,Minor,3,Baixo,Alto,Alto,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
7235348,WE DON'T TALK ABOUT BRUNO,"ADASSA, MAURO CASTILLO, STEPHANIE BEATRIZ, ENCANTO - CAST, RHENZY FELIZ, DIANE GUERRERO, CAROLINA GAITAN",7,19/11/2021,2785,0,95,89,44,0,0,2873,432719968,206,58,83,45,36,0,11,8,Minor,3,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo
1534505,DREAM ON,AEROSMITH,1,05/01/1973,168,0,0,0,5,0,0,178,838586769,80,39,24,43,39,0,23,3,Minor,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo
1236328,SANTA TELL ME,ARIANA GRANDE,1,13/12/2013,9408,0,231,106,439,0,0,10286,834129063,133,46,53,63,5,0,30,18,Major,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
1904373,COOL FOR THE SUMMER,DEMI LOVATO,1,01/01/2015,9243,0,155,5,577,0,6,10397,677389855,114,59,30,62,1,0,8,4,Minor,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
2092930,STREETS,DOJA CAT,1,07/11/2019,5728,0,85,87,179,0,12,6086,865640097,90,75,19,46,21,4,34,8,Major,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo
8480431,NEED TO KNOW,DOJA CAT,1,11/06/2021,6672,0,125,36,150,0,0,6972,1042568408,130,66,19,61,30,0,9,7,Major,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto
5346382,WOMAN,DOJA CAT,1,25/06/2021,9424,0,202,50,463,4,0,10350,1329090101,108,82,88,76,9,0,12,9,Minor,4,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Alto
5370460,LEVITATING,DUA LIPA,1,27/03/2020,9833,0,233,82,531,1,1,10895,797196073,103,69,90,88,5,0,29,8,Minor,4,Alto,Baixo,Baixo,Alto,Alto,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
6891911,DON'T START NOW,DUA LIPA,1,31/10/2019,27119,0,532,77,1535,3,8,30189,2303033973,124,79,68,79,1,0,10,8,Minor,4,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Alto
6389379,ABCDEFU,GAYLE,1,13/08/2021,7215,0,170,12,575,18,0,8365,1007612429,122,70,42,54,30,0,37,5,Major,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Alto
5476124,WE FELL IN LOVE IN OCTOBER,GIRL IN RED,1,21/11/2018,6858,0,31,21,15,0,4,6888,723043854,130,57,24,37,11,18,16,3,Major,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto
5663428,FIRST CLASS,JACK HARLOW,1,08/04/2022,8737,0,163,32,137,15,12,9011,694525298,107,91,32,56,3,0,11,10,Major,4,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto
8186517,INFINITY,JAYMES YOUNG,1,23/06/2017,4375,0,24,0,396,0,0,5167,888046992,122,67,50,67,15,0,30,4,Minor,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo
8949659,LUCID DREAMS,JUICE WRLD,1,15/06/2017,14749,0,188,34,710,0,5,16169,2288695111,84,44,22,48,38,0,33,24,Minor,4,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
7748090,MONTERO (CALL ME BY YOUR NAME),LIL NAS X,1,18/09/2020,12329,0,275,19,738,0,0,13805,1735441776,179,61,76,51,30,0,38,15,Minor,4,Alto,Alto,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
2636311,THATS WHAT I WANT,LIL NAS X,1,17/09/2021,7963,0,173,7,298,0,4,8559,920797189,88,74,55,85,1,0,5,22,Minor,4,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Baixo,Baixo,Alto,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
7173596,ABOUT DAMN TIME,LIZZO,1,14/04/2022,9021,0,242,49,272,21,24,9565,723894473,109,84,72,74,10,0,34,7,Minor,4,Alto,Baixo,Alto,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Alto,Alto,Baixo,Alto
4490744,ALL I WANT FOR CHRISTMAS IS YOU,MARIAH CAREY,1,28/10/1994,25653,0,387,132,2094,0,0,29841,1449779435,150,34,33,63,16,0,7,4,Major,4,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
6047703,ASTRONAUT IN THE OCEAN,MASKED WOLF,1,01/01/2019,7191,0,146,18,478,0,7,8147,1138474110,150,78,47,70,18,0,15,9,Minor,4,Alto,Alto,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto
1024668,MASTER OF PUPPETS (REMASTERED),METALLICA,1,03/03/1986,6080,0,112,198,406,1,0,6892,704171068,105,54,59,83,0,44,20,4,Minor,4,Alto,Baixo,Baixo,Baixo,Alto,Baixo,Alto,Baixo,Baixo,Alto,Baixo,Alto,Alto,Alto,Baixo,Baixo,Alto
